order_id,user_id,product,category,price,quantity,order_date,country,payment_method,rating
O11093,U639,Printer,Office,641.62,3,2023-10-16,Italy,PayPal,5.0
O11155,U405,Monitor,Electronics,1230.08,5,2023-09-29,Italy,PayPal,4.0
O11781,U101,Camera,Electronics,927.49,2,2023-08-05,France,PayPal,5.0
O11809,U648,Mouse,Accessories,1019.79,3,2023-10-10,Spain,Card,4.0
O10499,U697,Keyboard,Accessories,638.63,1,2023-11-23,Canada,Card,3.0
O10338,U229,Smartphone,Electronics,619.43,1,2023-03-25,Italy,Bank Transfer,1.0
O11188,U196,Router,Networking,829.63,3,2023-02-14,Spain,PayPal,1.0
O10028,U895,Laptop,Electronics,906.32,3,2023-03-27,UK,Card,5.0
O11217,U929,Mouse,Accessories,826.0,5,2023-11-06,Italy,Google Pay,3.0
O11399,U639,Laptop,Electronics,233.48,3,2023-01-24,UK,Bank Transfer,2.0
O11820,U940,Smartphone,Electronics,1344.65,3,2023-11-01,UK,Google Pay,1.0
O10945,U245,Monitor,Electronics,481.47,3,2023-08-30,Italy,Card,2.0
O10169,U753,Smartwatch,Electronics,378.77,1,2023-03-31,Germany,Apple Pay,2.0
O11404,U275,Speaker,Electronics,1320.54,1,2023-12-23,Poland,Google Pay,4.0
O11197,U196,Keyboard,Accessories,1225.29,4,2023-07-28,Germany,Bank Transfer,2.0
O11253,U890,Router,Networking,1472.15,1,2023-11-27,Italy,Card,1.0
O11613,U151,Smartphone,Electronics,489.59,5,2023-12-06,Germany,PayPal,2.0
O10912,U368,Router,Networking,1371.14,4,2023-02-27,Canada,Google Pay,1.0
O10491,U304,Printer,Office,1462.76,2,2023-08-05,UK,Bank Transfer,2.0
O10953,U235,Smartphone,Electronics,1070.97,3,2023-09-03,Germany,PayPal,3.0
O11097,U843,Printer,Office,1100.66,5,2023-10-09,USA,PayPal,1.0
O11032,U851,Tablet,Electronics,354.53,2,2023-12-12,France,PayPal,2.0
O10587,U932,Smartphone,Electronics,657.18,4,2023-02-25,USA,Bank Transfer,2.0
O10750,U788,Printer,Office,1062.74,1,2023-08-07,Spain,Card,3.0
O10657,U657,Camera,Electronics,824.83,5,2023-03-15,Italy,Apple Pay,2.0
O10234,U675,Laptop,Electronics,587.05,2,2023-02-15,Canada,Bank Transfer,3.0
O10732,U983,Speaker,Electronics,588.85,3,2023-02-12,UK,Bank Transfer,1.0
O11634,U422,Speaker,Electronics,355.57,3,2023-07-17,France,PayPal,1.0
O11632,U283,Laptop,Electronics,1396.09,1,2023-11-10,Poland,Apple Pay,2.0
O11156,U541,Tablet,Electronics,,1,2023-12-02,UK,Google Pay,1.0
O11469,U461,Keyboard,Accessories,218.36,1,2023-10-10,Germany,Apple Pay,1.0
O11424,U354,Printer,Office,88.37,2,2023-07-29,Spain,Card,2.0
O11627,U972,Keyboard,Accessories,73.78,2,2023-01-22,Canada,Google Pay,2.0
O10934,U990,Laptop,Electronics,172.83,2,2023-07-24,Spain,Google Pay,4.0
O11209,U834,Monitor,Electronics,317.87,1,2023-06-06,Germany,Card,1.0
O11065,U234,Tablet,Electronics,583.81,2,2023-09-16,France,Google Pay,5.0
O10108,U544,Headphones,Electronics,538.32,4,2023-10-02,UK,Bank Transfer,3.0
O11542,U815,Smartphone,Electronics,302.05,2,2023-09-15,France,Apple Pay,
O10568,U431,Smartwatch,Electronics,603.97,4,2023-01-19,Spain,PayPal,5.0
O11167,U757,Printer,Office,1019.87,2,2023-03-20,USA,PayPal,5.0
O11174,U796,Monitor,Electronics,222.79,3,2023-11-15,Poland,Apple Pay,2.0
O10890,U276,Smartwatch,Electronics,1409.56,3,2023-03-17,France,PayPal,4.0
O10947,U518,Monitor,Electronics,1164.89,4,2023-12-03,Spain,Apple Pay,3.0
O11048,U377,Headphones,Electronics,979.39,1,2023-01-07,Germany,PayPal,1.0
O11352,U624,Mouse,Accessories,353.24,5,2023-09-25,UK,PayPal,5.0
O11777,U701,Speaker,Electronics,382.18,3,2023-12-31,UK,Apple Pay,5.0
O11446,U623,Printer,Office,1223.45,2,2023-12-18,Spain,Card,3.0
O10884,U948,Headphones,Electronics,,5,2023-12-31,Spain,Google Pay,5.0
O11672,U634,Smartphone,Electronics,404.5,4,2023-08-11,Spain,Apple Pay,2.0
O10850,U212,Laptop,Electronics,675.73,2,2023-09-03,Italy,PayPal,3.0
O10734,U988,Headphones,Electronics,367.76,3,2023-12-05,UK,Google Pay,3.0
O10717,U925,Printer,Office,968.14,1,2023-12-09,France,Bank Transfer,2.0
O10454,U629,Speaker,Electronics,1321.32,4,2023-08-21,Italy,Card,4.0
O10264,U904,Speaker,Electronics,1025.88,4,2023-07-06,USA,PayPal,4.0
O10075,U758,Headphones,Electronics,1454.91,2,2023-06-07,Germany,Apple Pay,4.0
O11657,U805,Smartphone,Electronics,25.67,3,2023-12-10,Italy,Bank Transfer,1.0
O10444,U722,Headphones,Electronics,833.43,2,2023-02-07,UK,PayPal,1.0
O10395,U911,Smartwatch,Electronics,967.45,2,2023-03-08,,Bank Transfer,2.0
O10176,U612,Camera,Electronics,1408.74,4,2023-02-04,Poland,Apple Pay,4.0
O11042,U447,Keyboard,Accessories,1139.26,2,2023-01-11,Italy,PayPal,5.0
O11735,U542,Monitor,Electronics,1197.03,1,2023-10-08,Canada,PayPal,5.0
O11401,U946,Speaker,Electronics,1031.48,3,2023-07-12,UK,Apple Pay,3.0
O11380,U410,Laptop,Electronics,1079.29,5,2023-07-27,France,Bank Transfer,3.0
O10595,U134,Monitor,Electronics,568.19,4,2023-12-23,Spain,Card,5.0
O10061,U198,Printer,Office,653.71,5,2023-04-05,UK,Bank Transfer,
O11296,U306,Camera,Electronics,1243.17,5,2023-03-25,France,PayPal,5.0
O10872,U200,Headphones,Electronics,543.47,5,2023-02-05,USA,PayPal,2.0
O11489,U888,Speaker,Electronics,880.36,1,2023-06-02,Spain,Apple Pay,5.0
O11878,U237,Speaker,Electronics,210.55,3,2023-02-23,UK,Google Pay,3.0
O10278,U692,Mouse,Accessories,1443.94,5,2023-10-11,France,Bank Transfer,1.0
O10036,U212,Tablet,Electronics,239.17,1,2023-07-06,Italy,Bank Transfer,
O11733,U419,Laptop,Electronics,1180.28,1,2023-01-11,,Bank Transfer,1.0
O10662,U894,Printer,Office,1163.92,4,2023-07-05,Germany,Bank Transfer,3.0
O11004,U421,Printer,Office,1495.43,2,2023-03-30,Poland,Bank Transfer,3.0
O11444,U512,Mouse,Accessories,797.23,2,2023-06-19,France,Bank Transfer,3.0
O10977,U619,Router,Networking,1212.36,5,2023-10-19,Poland,Google Pay,5.0
O11571,U956,Smartphone,Electronics,908.79,4,2023-10-26,Canada,Apple Pay,4.0
O10738,U613,Router,Networking,1022.19,4,2023-05-31,France,Card,5.0
O10191,U910,Tablet,Electronics,1047.04,4,2023-10-09,USA,Google Pay,3.0
O10919,U251,Smartphone,Electronics,424.1,3,2023-11-19,UK,Apple Pay,5.0
O10456,U959,Router,Networking,1134.72,1,2023-01-22,UK,Apple Pay,1.0
O10675,U148,Smartwatch,Electronics,594.49,4,2023-11-17,Canada,Bank Transfer,5.0
O10760,U548,Speaker,Electronics,572.86,5,2023-10-11,France,Card,1.0
O11807,U921,Speaker,Electronics,231.13,4,2023-10-19,Italy,PayPal,2.0
O11602,U443,Printer,Office,1284.68,2,2023-08-17,Italy,Bank Transfer,4.0
O10728,U240,Smartphone,Electronics,1214.46,5,2023-03-14,Canada,Card,2.0
O10412,U565,Smartwatch,Electronics,53.88,3,2023-05-10,Spain,Card,
O11098,U442,Mouse,Accessories,625.45,3,2023-03-05,USA,Apple Pay,3.0
O10825,U366,Smartwatch,Electronics,474.22,5,2023-09-26,USA,Card,2.0
O11639,U672,Smartphone,Electronics,1216.37,5,2023-05-28,Italy,Apple Pay,5.0
O10616,U819,Headphones,Electronics,65.57,5,2023-10-14,France,Bank Transfer,4.0
O10114,U248,Router,Networking,1455.42,5,2023-10-30,Poland,Bank Transfer,1.0
O10417,U642,Smartwatch,Electronics,833.3,4,2023-05-21,Germany,Apple Pay,3.0
O11910,U910,Mouse,Accessories,41.51,5,2023-04-29,France,Bank Transfer,4.0
O10969,U147,Camera,Electronics,44.56,3,2023-04-26,Poland,Bank Transfer,2.0
O10604,U619,Printer,Office,938.58,5,2023-12-07,Poland,Card,1.0
O11918,U895,Speaker,Electronics,1402.25,1,2023-08-15,Poland,Card,5.0
O10089,U401,Monitor,Electronics,425.46,4,2023-04-05,Canada,Bank Transfer,1.0
O10848,U750,Printer,Office,358.74,3,2023-12-09,USA,Google Pay,5.0
O11519,U342,Printer,Office,981.32,2,2023-12-19,Poland,Card,2.0
O11917,U359,Keyboard,Accessories,1024.77,3,2023-02-02,Spain,Apple Pay,4.0
O10753,U594,Mouse,Accessories,901.13,3,2023-06-06,USA,Bank Transfer,
O10498,U277,Speaker,Electronics,920.62,1,2023-06-10,Spain,Bank Transfer,4.0
O11276,U936,Mouse,Accessories,75.35,1,2023-01-12,UK,Card,5.0
O11325,U532,Speaker,Electronics,,1,2023-08-01,,Apple Pay,4.0
O10011,U489,Smartphone,Electronics,402.99,4,2023-01-02,Germany,Card,2.0
O10396,U271,Laptop,Electronics,512.84,2,2023-08-03,Spain,PayPal,4.0
O10284,U634,Laptop,Electronics,1442.75,1,2023-01-31,Poland,Bank Transfer,1.0
O11066,U463,Tablet,Electronics,587.16,5,2023-07-05,Italy,Apple Pay,1.0
O11191,U698,Keyboard,Accessories,1150.0,1,2023-12-02,USA,Google Pay,4.0
O11744,U110,Monitor,Electronics,979.19,5,2023-03-29,Canada,Google Pay,4.0
O10690,U932,Smartwatch,Electronics,725.81,4,2023-04-04,Poland,Bank Transfer,3.0
O11752,U890,Headphones,Electronics,503.8,2,2023-04-02,Italy,PayPal,5.0
O11875,U128,Tablet,Electronics,982.9,4,2023-07-29,Italy,PayPal,4.0
O10689,U619,Printer,Office,604.9,2,2023-09-04,Canada,PayPal,2.0
O10851,U288,Speaker,Electronics,1411.1,3,2023-10-15,UK,Card,4.0
O10159,U617,Printer,Office,855.4,2,2023-04-11,USA,Bank Transfer,5.0
O10895,U157,Headphones,Electronics,698.32,5,2023-09-30,USA,Bank Transfer,2.0
O11575,U480,Speaker,Electronics,676.6,4,2023-12-28,France,PayPal,4.0
O10257,U858,Monitor,Electronics,703.68,2,2023-09-08,Poland,Apple Pay,2.0
O10335,U893,Tablet,Electronics,954.71,1,2023-12-21,Poland,Card,4.0
O11879,U739,Smartwatch,Electronics,512.38,2,2023-07-02,UK,PayPal,2.0
O11039,U520,Headphones,Electronics,,3,2023-04-27,UK,Apple Pay,1.0
O10515,U485,Smartphone,Electronics,253.77,4,2023-09-25,France,Apple Pay,2.0
O11348,U869,Smartwatch,Electronics,482.99,3,2023-12-03,,Apple Pay,1.0
O11015,U817,Printer,Office,999.52,3,2023-08-19,France,Bank Transfer,4.0
O10768,U674,Camera,Electronics,1318.66,4,2023-02-16,Spain,Card,3.0
O11746,U930,Monitor,Electronics,689.42,4,2023-05-18,USA,Apple Pay,2.0
O10761,U263,Speaker,Electronics,882.73,1,2023-05-17,France,Bank Transfer,5.0
O11246,U954,Laptop,Electronics,123.18,4,2023-08-04,Italy,Card,3.0
O11203,U140,Keyboard,Accessories,553.38,5,2023-06-15,Italy,Apple Pay,1.0
O11467,U867,Monitor,Electronics,236.98,3,2023-11-30,Canada,PayPal,4.0
O10654,U248,Camera,Electronics,1113.12,4,2023-11-22,UK,Apple Pay,4.0
O10521,U359,Headphones,Electronics,1008.52,5,2023-06-11,Poland,Bank Transfer,
O10022,U712,Smartphone,Electronics,1333.07,1,2023-08-15,Spain,PayPal,
O10356,U939,Camera,Electronics,1299.62,1,2023-03-17,Spain,Google Pay,4.0
O11277,U581,Mouse,Accessories,594.2,3,2023-07-16,USA,Apple Pay,5.0
O11312,U738,Router,Networking,600.56,3,2023-06-02,UK,Bank Transfer,3.0
O11682,U728,Smartwatch,Electronics,251.66,3,2023-05-19,Germany,Bank Transfer,2.0
O10340,U400,Laptop,Electronics,33.36,1,2023-06-13,Germany,PayPal,2.0
O10431,U494,Camera,Electronics,83.1,1,2023-07-07,UK,Apple Pay,3.0
O10473,U635,Headphones,Electronics,851.0,4,2023-09-11,USA,Apple Pay,4.0
O10217,U187,Laptop,Electronics,,3,2023-04-06,France,Google Pay,4.0
O10911,U679,Smartphone,Electronics,457.57,5,2023-09-01,France,PayPal,3.0
O11227,U421,Camera,Electronics,1409.3,4,2023-10-23,Germany,Bank Transfer,5.0
O11596,U394,Printer,Office,417.39,4,2023-06-20,Italy,PayPal,2.0
O11011,U519,Mouse,Accessories,232.06,4,2023-06-22,Italy,Apple Pay,4.0
O11949,U135,Tablet,Electronics,75.58,3,2023-03-22,,Google Pay,4.0
O10093,U860,Laptop,Electronics,78.0,1,2023-10-04,USA,Google Pay,3.0
O11008,U255,Tablet,Electronics,94.62,4,2023-04-11,USA,Bank Transfer,2.0
O11070,U319,Printer,Office,1302.11,4,2023-08-12,Spain,Apple Pay,1.0
O11092,U175,Keyboard,Accessories,1114.73,3,2023-12-04,Poland,Card,4.0
O11914,U237,Printer,Office,1129.41,5,2023-05-21,France,Card,3.0
O11308,U318,Speaker,Electronics,596.03,1,2023-03-12,Poland,Card,4.0
O10696,U537,Tablet,Electronics,20.66,4,2023-09-22,France,Card,3.0
O11827,U122,Monitor,Electronics,478.26,2,2023-07-03,Germany,PayPal,2.0
O10996,U280,Laptop,Electronics,748.5,1,2023-02-16,Canada,Bank Transfer,4.0
O10153,U607,Router,Networking,1344.91,3,2023-08-27,France,Google Pay,1.0
O11099,U954,Headphones,Electronics,639.22,5,2023-05-26,Canada,Bank Transfer,2.0
O11718,U172,Smartwatch,Electronics,1087.26,1,2023-02-15,Italy,Bank Transfer,5.0
O11824,U399,Printer,Office,1298.65,3,2023-04-23,Italy,Bank Transfer,1.0
O10789,U928,Headphones,Electronics,768.34,1,2023-08-01,Poland,Google Pay,3.0
O10580,U312,Router,Networking,144.9,2,2023-12-23,Canada,PayPal,5.0
O10703,U453,Laptop,Electronics,358.47,1,2023-10-05,Canada,Bank Transfer,4.0
O11212,U785,Headphones,Electronics,741.33,2,2023-06-03,Spain,Google Pay,
O11295,U143,Tablet,Electronics,65.02,4,2023-12-17,Italy,Bank Transfer,2.0
O11665,U807,Router,Networking,445.12,5,2023-01-28,UK,PayPal,4.0
O11260,U374,Keyboard,Accessories,953.54,5,2023-12-16,France,Apple Pay,2.0
O10487,U412,Headphones,Electronics,754.76,1,2023-10-07,Italy,Bank Transfer,1.0
O10559,U672,Laptop,Electronics,1476.08,1,2023-07-29,France,PayPal,3.0
O11141,U830,Smartwatch,Electronics,474.58,3,2023-01-01,France,Card,2.0
O11119,U288,Speaker,Electronics,48.04,5,2023-11-26,Poland,PayPal,2.0
O10801,U857,Router,Networking,321.43,2,2023-05-21,USA,Apple Pay,3.0
O10512,U878,Printer,Office,158.24,5,2023-11-03,Poland,Card,2.0
O10633,U583,Tablet,Electronics,298.01,2,2023-01-10,Italy,Google Pay,4.0
O11921,U897,Mouse,Accessories,584.22,4,2023-12-14,Poland,Apple Pay,3.0
O11787,U297,Smartwatch,Electronics,399.31,1,2023-04-28,Canada,Google Pay,1.0
O11545,U543,Keyboard,Accessories,1443.19,5,2023-09-03,UK,Bank Transfer,4.0
O11150,U880,Monitor,Electronics,601.82,4,2023-08-29,France,Apple Pay,
O10790,U761,Tablet,Electronics,838.99,3,2023-02-08,Poland,PayPal,3.0
O10116,U332,Mouse,Accessories,1454.57,2,2023-02-16,France,Google Pay,2.0
O10740,U694,Smartwatch,Electronics,1404.24,2,2023-09-29,Germany,Bank Transfer,4.0
O11690,U684,Keyboard,Accessories,486.13,2,2023-05-24,Poland,Google Pay,
O11081,U270,Router,Networking,1198.8,1,2023-10-06,Germany,Card,4.0
O10830,U294,Mouse,Accessories,833.03,1,2023-08-27,UK,Apple Pay,5.0
O10119,U472,Laptop,Electronics,1337.59,4,2023-06-05,USA,Bank Transfer,2.0
O10656,U217,Router,Networking,564.32,1,2023-02-18,USA,PayPal,4.0
O11907,U687,Camera,Electronics,467.91,1,2023-09-06,Germany,PayPal,4.0
O10635,U158,Speaker,Electronics,1237.35,4,2023-07-24,Germany,Apple Pay,4.0
O10369,U392,Camera,Electronics,582.69,2,2023-10-31,USA,Google Pay,2.0
O10268,U852,Tablet,Electronics,89.48,1,2023-08-06,Canada,Apple Pay,
O10655,U632,Monitor,Electronics,712.87,1,2023-12-22,Canada,Card,2.0
O10935,U989,Smartwatch,Electronics,850.66,5,2023-08-08,Germany,Card,4.0
O10822,U994,Smartphone,Electronics,592.2,4,2023-09-22,Germany,Google Pay,5.0
O10866,U593,Monitor,Electronics,1229.12,2,2023-12-16,Germany,Card,3.0
O10046,U445,Keyboard,Accessories,401.75,4,2023-05-24,Canada,Card,
O11373,U585,Smartphone,Electronics,1474.07,1,2023-02-12,UK,Card,3.0
O11708,U669,Smartwatch,Electronics,1154.13,2,2023-07-24,Poland,Bank Transfer,3.0
O10991,U288,Printer,Office,995.95,1,2023-12-07,Germany,Google Pay,4.0
O10876,U927,Smartphone,Electronics,469.36,3,2023-04-22,USA,PayPal,3.0
O10773,U875,Speaker,Electronics,1119.46,3,2023-08-26,UK,Google Pay,1.0
O11219,U170,Monitor,Electronics,936.42,4,2023-12-02,UK,Card,4.0
O11509,U776,Laptop,Electronics,890.43,3,2023-04-11,Germany,Google Pay,4.0
O10004,U956,Tablet,Electronics,925.25,5,2023-08-24,USA,Card,2.0
O11003,U462,Smartphone,Electronics,334.25,1,2023-08-30,France,Google Pay,1.0
O11723,U682,Router,Networking,296.42,1,2023-05-13,Germany,PayPal,4.0
O10263,U498,Camera,Electronics,82.3,1,2023-03-14,Germany,Google Pay,3.0
O11569,U432,Monitor,Electronics,1404.57,3,2023-06-02,Italy,PayPal,4.0
O11830,U487,Tablet,Electronics,433.81,5,2023-12-12,UK,PayPal,3.0
O10443,U590,Smartwatch,Electronics,998.83,4,2023-02-20,France,Bank Transfer,3.0
O11002,U520,Mouse,Accessories,998.49,2,2023-10-30,USA,Google Pay,4.0
O11077,U595,Laptop,Electronics,125.31,5,2023-07-14,Poland,Card,2.0
O10837,U465,Mouse,Accessories,1290.02,1,2023-02-25,Spain,Bank Transfer,5.0
O11790,U813,Headphones,Electronics,969.54,2,2023-02-17,Spain,,5.0
O10304,U638,Laptop,Electronics,852.87,4,2023-07-27,Canada,Apple Pay,
O11365,U288,Monitor,Electronics,211.05,4,2023-10-07,Poland,Apple Pay,1.0
O11557,U294,Keyboard,Accessories,551.95,2,2023-08-21,Poland,Apple Pay,4.0
O10313,U988,Headphones,Electronics,731.15,1,2023-03-17,Canada,Card,3.0
O10149,U147,Laptop,Electronics,777.25,3,2023-11-15,Italy,Card,1.0
O11148,U875,Speaker,Electronics,1025.16,4,2023-09-04,Italy,PayPal,4.0
O11213,U549,Smartwatch,Electronics,678.38,5,2023-05-11,,Card,5.0
O10574,U754,Smartphone,Electronics,1352.48,4,2023-08-31,France,Card,4.0
O10050,U519,Smartphone,Electronics,970.21,3,2023-04-23,Poland,Google Pay,5.0
O11552,U447,Smartwatch,Electronics,857.09,5,2023-08-07,France,PayPal,3.0
O10726,U100,Laptop,Electronics,255.36,3,2023-07-17,UK,PayPal,1.0
O10833,U986,Speaker,Electronics,1169.65,4,2023-10-06,Spain,Bank Transfer,2.0
O11377,U800,Monitor,Electronics,1398.59,1,2023-08-06,UK,Apple Pay,4.0
O11115,U578,Tablet,Electronics,876.89,4,2023-11-25,Spain,Apple Pay,1.0
O11166,U212,Mouse,Accessories,599.88,2,2023-07-01,UK,Bank Transfer,3.0
O10470,U137,Laptop,Electronics,1001.3,5,2023-07-21,USA,PayPal,2.0
O10971,U357,Smartphone,Electronics,470.81,1,2023-03-05,Germany,PayPal,5.0
O10653,U875,Speaker,Electronics,73.19,1,2023-08-04,France,Bank Transfer,4.0
O10399,U732,Printer,Office,317.38,2,2023-06-07,Spain,Card,5.0
O10511,U700,Headphones,Electronics,1201.55,4,2023-10-06,Spain,Card,3.0
O10320,U363,Monitor,Electronics,821.12,2,2023-07-23,Italy,Bank Transfer,5.0
O10019,U140,Headphones,Electronics,1161.48,5,2023-08-19,UK,Card,5.0
O10684,U780,Headphones,Electronics,1283.6,4,2023-03-11,Italy,Bank Transfer,2.0
O10035,U485,Router,Networking,395.79,4,2023-10-22,France,Google Pay,4.0
O10902,U838,Smartwatch,Electronics,1394.01,1,2023-02-13,Spain,Apple Pay,4.0
O11778,U871,Tablet,Electronics,1458.64,1,2023-08-22,France,Bank Transfer,3.0
O10827,U399,Mouse,Accessories,1295.04,4,2023-05-18,Spain,Bank Transfer,4.0
O11853,U892,Smartphone,Electronics,1243.58,5,2023-01-09,UK,PayPal,2.0
O10407,U361,Smartphone,Electronics,681.86,4,2023-11-07,Poland,Google Pay,5.0
O10920,U262,Smartphone,Electronics,1140.43,1,2023-09-28,Poland,Apple Pay,2.0
O10537,U836,Smartwatch,Electronics,1004.18,2,2023-04-25,France,Apple Pay,5.0
O10758,U920,Laptop,Electronics,193.26,1,2023-09-23,Germany,Apple Pay,5.0
O11904,U670,Headphones,Electronics,958.1,5,2023-03-31,USA,Bank Transfer,4.0
O11062,U961,Headphones,Electronics,240.73,4,2023-04-28,USA,Google Pay,1.0
O11199,U820,Mouse,Accessories,1050.2,3,2023-10-11,UK,Card,2.0
O10245,U691,Printer,Office,680.09,4,2023-11-14,Spain,Apple Pay,5.0
O11416,U487,Smartwatch,Electronics,1288.5,2,2023-05-24,France,Google Pay,4.0
O11127,U198,Headphones,Electronics,326.09,3,2023-07-05,Spain,PayPal,3.0
O10784,U695,Laptop,Electronics,1324.9,5,2023-10-30,France,Apple Pay,3.0
O11742,U948,Monitor,Electronics,1383.32,1,2023-12-12,USA,Card,1.0
O10489,U824,Smartphone,Electronics,1385.48,1,2023-02-05,Poland,Card,1.0
O10154,U291,Monitor,Electronics,682.17,3,2023-01-15,Italy,Bank Transfer,2.0
O10961,U750,Laptop,Electronics,1328.85,3,2023-04-16,UK,PayPal,4.0
O10853,U281,Mouse,Accessories,100.5,3,2023-12-11,Canada,Bank Transfer,2.0
O11311,U486,Tablet,Electronics,619.35,1,2023-08-25,USA,Google Pay,5.0
O10625,U683,Keyboard,Accessories,56.26,3,2023-12-21,Poland,Bank Transfer,1.0
O10685,U545,Smartphone,Electronics,1428.12,3,2023-03-31,Spain,PayPal,3.0
O11561,U334,Laptop,Electronics,175.72,4,2023-12-24,UK,Google Pay,5.0
O10569,U544,Smartwatch,Electronics,1013.0,5,2023-09-25,Italy,PayPal,2.0
O11908,U516,Mouse,Accessories,209.72,4,2023-10-21,Canada,Google Pay,3.0
O10017,U228,Smartphone,Electronics,43.14,1,2023-12-10,UK,Card,2.0
O10127,U316,Keyboard,Accessories,577.57,2,2023-03-04,USA,Bank Transfer,
O11346,U719,Headphones,Electronics,377.66,3,2023-02-25,USA,Bank Transfer,3.0
O11279,U644,Monitor,Electronics,166.86,4,2023-06-30,Spain,Apple Pay,2.0
O10737,U557,Tablet,Electronics,1429.65,3,2023-02-12,Canada,PayPal,5.0
O10927,U724,Camera,Electronics,192.54,5,2023-03-11,France,Card,1.0
O10980,U530,Camera,Electronics,674.32,3,2023-08-16,USA,Bank Transfer,3.0
O11458,U542,Speaker,Electronics,785.56,2,2023-04-30,UK,Google Pay,4.0
O10190,U510,Laptop,Electronics,625.25,5,2023-05-10,UK,Apple Pay,4.0
O11139,U720,Mouse,Accessories,483.12,3,2023-11-23,Poland,PayPal,4.0
O10992,U983,Headphones,Electronics,1478.06,2,2023-07-06,France,Google Pay,3.0
O10815,U950,Keyboard,Accessories,,5,2023-11-19,Canada,PayPal,1.0
O11656,U688,Tablet,Electronics,249.41,5,2023-05-12,UK,PayPal,5.0
O10606,U239,Keyboard,Accessories,906.7,5,2023-02-16,Germany,PayPal,1.0
O10180,U939,Camera,Electronics,890.69,2,2023-10-23,France,PayPal,3.0
O10301,U758,Laptop,Electronics,1288.89,4,2023-09-19,Canada,Card,2.0
O10496,U120,Speaker,Electronics,944.15,5,2023-11-10,Canada,Apple Pay,2.0
O11720,U882,Printer,Office,65.98,4,2023-11-13,Canada,Apple Pay,2.0
O11709,U451,Smartphone,Electronics,815.77,4,2023-05-23,Spain,Google Pay,2.0
O11887,U987,Camera,Electronics,1326.6,3,2023-07-29,Poland,Apple Pay,3.0
O11208,U200,Monitor,Electronics,1317.39,2,2023-07-31,,Bank Transfer,3.0
O10517,U619,Laptop,Electronics,770.44,4,2023-05-09,Spain,Card,5.0
O10680,U673,Laptop,Electronics,1025.84,5,2023-10-21,UK,Bank Transfer,5.0
O11069,U666,Printer,Office,1180.92,1,2023-03-26,,PayPal,2.0
O10476,U118,Router,Networking,330.57,4,2023-07-11,UK,Google Pay,3.0
O10157,U332,Speaker,Electronics,721.48,2,2023-03-08,Italy,PayPal,3.0
O11243,U568,Printer,Office,221.83,4,2023-01-10,Poland,Card,5.0
O11195,U369,Keyboard,Accessories,122.17,1,2023-03-02,Spain,Card,4.0
O10016,U114,Printer,Office,823.19,1,2023-06-06,France,Google Pay,2.0
O11535,U479,Smartphone,Electronics,1458.68,3,2023-08-28,France,Google Pay,4.0
O11072,U350,Router,Networking,1185.86,5,2023-11-26,Italy,PayPal,4.0
O10385,U786,Laptop,Electronics,241.56,2,2023-03-10,Spain,Google Pay,2.0
O10546,U838,Headphones,Electronics,465.87,3,2023-11-05,France,Card,2.0
O11539,U173,Router,Networking,1339.97,3,2023-04-14,Italy,Bank Transfer,3.0
O10658,U967,Camera,Electronics,,2,2023-12-03,UK,Bank Transfer,5.0
O11625,U315,Printer,Office,402.42,4,2023-12-22,USA,PayPal,4.0
O11019,U344,Headphones,Electronics,446.61,3,2023-12-19,Italy,PayPal,4.0
O11662,U992,Smartphone,Electronics,1374.45,1,2023-03-01,Spain,PayPal,2.0
O11504,U601,Headphones,Electronics,310.05,5,2023-07-10,UK,Bank Transfer,4.0
O10959,U882,Laptop,Electronics,760.71,2,2023-05-26,UK,Apple Pay,3.0
O11881,U856,Smartphone,Electronics,492.99,2,2023-06-27,Germany,Card,5.0
O10283,U106,Monitor,Electronics,176.63,3,2023-07-07,Poland,Card,5.0
O10797,U305,Laptop,Electronics,788.45,4,2023-01-11,UK,PayPal,2.0
O11626,U348,Tablet,Electronics,309.13,3,2023-07-05,USA,Card,2.0
O10225,U227,Tablet,Electronics,1305.33,3,2023-08-03,Canada,Card,2.0
O10026,U584,Camera,Electronics,485.25,4,2023-08-10,Italy,Bank Transfer,2.0
O11770,U908,Monitor,Electronics,281.09,3,2023-07-15,Italy,Card,2.0
O10437,U814,Headphones,Electronics,394.53,5,2023-10-11,Italy,Card,3.0
O11948,U495,Router,Networking,972.49,1,2023-11-23,Italy,Bank Transfer,
O11388,U604,Tablet,Electronics,92.53,5,2023-08-13,Italy,Apple Pay,2.0
O10229,U952,Printer,Office,1031.11,2,2023-05-08,,Apple Pay,5.0
O10037,U324,Mouse,Accessories,628.33,5,2023-08-12,,Google Pay,4.0
O10749,U780,Smartwatch,Electronics,830.72,4,2023-11-14,Italy,Apple Pay,4.0
O11045,U819,Speaker,Electronics,110.43,4,2023-09-30,Poland,Apple Pay,1.0
O11398,U944,Headphones,Electronics,1166.37,4,2023-10-28,France,Bank Transfer,2.0
O10469,U326,Mouse,Accessories,972.18,2,2023-01-24,Italy,Google Pay,1.0
O11692,U211,Router,Networking,506.33,3,2023-10-24,France,PayPal,2.0
O11011,U519,Mouse,Accessories,232.06,4,2023-06-22,Italy,Apple Pay,4.0
O10687,U489,Laptop,Electronics,336.66,2,2023-06-03,USA,Card,2.0
O11843,U196,Printer,Office,1294.45,5,2023-09-20,France,Bank Transfer,5.0
